,year,filiere,banque,ecole,inscrits_nb,inscrits_filles,inscrits_cinq_demi,admissibles_nb,admissibles_filles,admissibles_cinq_demi,classes_nb,classes_filles,classes_cinq_demi,rg_dernier_appele,integres_nb,integres_filles,integres_cinq_demi,places,appeles,integres_rg_median,integres_rg_moyen,longitude,latitude,postalcode
15326,2007,PT,Concours P,POLYTECH Grenoble Géot.,,,,,,,,,,244.0,1.0,0.0,0.0,2.0,,,,5.752253,45.1846156,38
15327,2007,PC,Concours P,POLYTECH Grenoble Géot.,,,,,,,,,,397.0,5.0,60.0,20.0,5.0,,,,5.752253,45.1846156,38
15328,2007,TSI,BANQUE EPREUVES C.C.P,POLYTECH Grenoble Géot.,,,,,,,,,,16.0,1.0,0.0,0.0,1.0,,,,5.752253,45.1846156,38
15329,2007,MP,Concours P,POLYTECH Grenoble Géot.,,,,,,,,,,1005.0,4.0,25.0,0.0,5.0,,,,5.752253,45.1846156,38
15330,2005,pc,RESEAU POLYTECH,POLYTECH Grenoble Géot.,,,,,,,,,,356.0,4.0,75.0,25.0,5,,,,5.752253,45.1846156,38
15331,2005,mp,RESEAU POLYTECH,POLYTECH Grenoble Géot.,,,,,,,,,,417.0,5.0,60.0,20.0,5,,,,5.752253,45.1846156,38
15332,2005,bcpst,RESEAU POLYTECH,POLYTECH Grenoble Géot.,,,,,,,,,,113.0,4.0,25.0,25.0,4.0,,,,5.752253,45.1846156,38
15333,2005,pt,RESEAU POLYTECH,POLYTECH Grenoble Géot.,,,,,,,,,,313.0,2.0,50.0,0.0,2,,,,5.752253,45.1846156,38
15334,2005,psi,RESEAU POLYTECH,POLYTECH Grenoble Géot.,,,,,,,,,,373.0,4.0,0.0,0.0,5,,,,5.752253,45.1846156,38
15335,2005,tsi,BANQUE EPREUVES C.C.P,POLYTECH Grenoble Géot.,,,,,,,,,,94.0,2.0,0.0,100.0,1,,,,5.752253,45.1846156,38
15336,2006,tsi,BANQUE EPREUVES C.C.P,POLYTECH Grenoble PRIHSE,,,,,,,,,,206.0,2.0,0.0,0.0,1.0,,,,5.752253,45.1846156,38
15337,2006,mp,RESEAU POLYTECH,POLYTECH Grenoble PRIHSE,,,,,,,,,,507.0,4.0,50.0,0.0,4.0,,,,5.752253,45.1846156,38
15338,2006,pc,RESEAU POLYTECH,POLYTECH Grenoble PRIHSE,,,,,,,,,,287.0,4.0,25.0,25.0,4.0,,,,5.752253,45.1846156,38
15339,2006,psi,RESEAU POLYTECH,POLYTECH Grenoble PRIHSE,,,,,,,,,,399.0,2.0,0.0,50.0,3.0,,,,5.752253,45.1846156,38
15340,2006,pt,RESEAU POLYTECH,POLYTECH Grenoble PRIHSE,,,,,,,,,,140.0,3.0,33.0,0.0,3.0,,,,5.752253,45.1846156,38
15341,2009,tsi,BANQUE EPREUVES C.C.P,POLYTECH Grenoble PRIHSE,,,,,,,,,,136,1.0,0.0,0.0,1.0,,,,5.752253,45.1846156,38
15342,2009,mp,Concours A,POLYTECH Grenoble PRIHSE,,,,,,,,,,1586,3.0,66.0,34.0,4.0,,,,5.752253,45.1846156,38
15343,2009,pc,Concours A,POLYTECH Grenoble PRIHSE,,,,,,,,,,884,4.0,50.0,25.0,4.0,,,,5.752253,45.1846156,38
15344,2009,pt,Concours A,POLYTECH Grenoble PRIHSE,,,,,,,,,,926.0,3.0,33.0,34.0,3.0,,,,5.752253,45.1846156,38
15345,2009,psi,Concours A,POLYTECH Grenoble PRIHSE,,,,,,,,,,1198,3.0,66.0,34.0,3.0,,,,5.752253,45.1846156,38
15346,2008,tsi,BANQUE EPREUVES C.C.P,POLYTECH Grenoble PRIHSE,,,,,,,,,,255,1.0,0.0,100.0,1.0,,,,5.752253,45.1846156,38
15347,2008,mp,Concours A,POLYTECH Grenoble PRIHSE,,,,,,,,,,1044,5.0,20.0,0.0,4.0,,,,5.752253,45.1846156,38
15348,2008,pt,Concours A,POLYTECH Grenoble PRIHSE,,,,,,,,,,961.0,1.0,0.0,100.0,3.0,,,,5.752253,45.1846156,38
15349,2008,pc,Concours A,POLYTECH Grenoble PRIHSE,,,,,,,,,,914,5.0,40.0,40.0,4.0,,,,5.752253,45.1846156,38
15350,2008,psi,Concours A,POLYTECH Grenoble PRIHSE,,,,,,,,,,1133,4.0,25.0,0.0,3.0,,,,5.752253,45.1846156,38
15351,2007,PSI,Concours P,POLYTECH Grenoble PRIHSE,,,,,,,,,,716.0,3.0,33.0,0.0,3.0,,,,5.752253,45.1846156,38
15352,2007,PT,Concours P,POLYTECH Grenoble PRIHSE,,,,,,,,,,511.0,2.0,50.0,0.0,3.0,,,,5.752253,45.1846156,38
15353,2007,PC,Concours P,POLYTECH Grenoble PRIHSE,,,,,,,,,,350.0,4.0,25.0,0.0,4.0,,,,5.752253,45.1846156,38
15354,2007,TSI,BANQUE EPREUVES C.C.P,POLYTECH Grenoble PRIHSE,,,,,,,,,,194.0,1.0,0.0,0.0,1.0,,,,5.752253,45.1846156,38
15355,2007,MP,Concours P,POLYTECH Grenoble PRIHSE,,,,,,,,,,556.0,4.0,50.0,0.0,4.0,,,,5.752253,45.1846156,38
15356,2005,pc,RESEAU POLYTECH,POLYTECH Grenoble PRIHSE,,,,,,,,,,413.0,4.0,75.0,25.0,3,,,,5.752253,45.1846156,38
15357,2005,mp,RESEAU POLYTECH,POLYTECH Grenoble PRIHSE,,,,,,,,,,205.0,4.0,75.0,25.0,3,,,,5.752253,45.1846156,38
15358,2005,pt,RESEAU POLYTECH,POLYTECH Grenoble PRIHSE,,,,,,,,,,233.0,3.0,0.0,0.0,3,,,,5.752253,45.1846156,38
15359,2005,psi,RESEAU POLYTECH,POLYTECH Grenoble PRIHSE,,,,,,,,,,249.0,3.0,66.0,0.0,3,,,,5.752253,45.1846156,38
15360,2005,tsi,BANQUE EPREUVES C.C.P,POLYTECH Grenoble PRIHSE,,,,,,,,,,50.0,1.0,0.0,100.0,1,,,,5.752253,45.1846156,38
15361,2006,tsi,BANQUE EPREUVES C.C.P,POLYTECH Grenoble SciGMa,,,,,,,,,,227.0,3.0,0.0,34.0,1.0,,,,5.752253,45.1846156,38
15362,2006,mp,RESEAU POLYTECH,POLYTECH Grenoble SciGMa,,,,,,,,,,356.0,3.0,66.0,34.0,3.0,,,,5.752253,45.1846156,38
15363,2006,pc,RESEAU POLYTECH,POLYTECH Grenoble SciGMa,,,,,,,,,,597.0,10.0,40.0,40.0,8.0,,,,5.752253,45.1846156,38
15364,2006,psi,RESEAU POLYTECH,POLYTECH Grenoble SciGMa,,,,,,,,,,691.0,6.0,33.0,50.0,5.0,,,,5.752253,45.1846156,38
15365,2006,pt,RESEAU POLYTECH,POLYTECH Grenoble SciGMa,,,,,,,,,,581.0,8.0,0.0,25.0,4.0,,,,5.752253,45.1846156,38
15366,2009,tsi,BANQUE EPREUVES C.C.P,POLYTECH Grenoble SciGMa,,,,,,,,,,313,1.0,0.0,0.0,1.0,,,,5.752253,45.1846156,38
15367,2009,mp,Concours A,POLYTECH Grenoble SciGMa,,,,,,,,,,1586,2.0,50.0,0.0,3.0,,,,5.752253,45.1846156,38
15368,2009,pc,Concours A,POLYTECH Grenoble SciGMa,,,,,,,,,,1567,8.0,25.0,25.0,7.0,,,,5.752253,45.1846156,38
15369,2009,pt,Concours A,POLYTECH Grenoble SciGMa,,,,,,,,,,1076.0,3.0,33.0,34.0,4.0,,,,5.752253,45.1846156,38
15370,2009,psi,Concours A,POLYTECH Grenoble SciGMa,,,,,,,,,,1673,2.0,0.0,50.0,4.0,,,,5.752253,45.1846156,38
15371,2008,tsi,BANQUE EPREUVES C.C.P,POLYTECH Grenoble SciGMa,,,,,,,,,,257,2.0,0.0,0.0,1.0,,,,5.752253,45.1846156,38
15372,2008,mp,Concours A,POLYTECH Grenoble SciGMa,,,,,,,,,,1451,3.0,33.0,34.0,3.0,,,,5.752253,45.1846156,38
15373,2008,pt,Concours A,POLYTECH Grenoble SciGMa,,,,,,,,,,1056.0,3.0,0.0,34.0,4.0,,,,5.752253,45.1846156,38
15374,2008,pc,Concours A,POLYTECH Grenoble SciGMa,,,,,,,,,,1409,9.0,44.0,23.0,7.0,,,,5.752253,45.1846156,38
15375,2008,psi,Concours A,POLYTECH Grenoble SciGMa,,,,,,,,,,1541,5.0,40.0,40.0,4.0,,,,5.752253,45.1846156,38
15376,2007,PSI,Concours P,POLYTECH Grenoble SciGMa,,,,,,,,,,991.0,3.0,0.0,67.0,5.0,,,,5.752253,45.1846156,38
15377,2007,PT,Concours P,POLYTECH Grenoble SciGMa,,,,,,,,,,701.0,2.0,0.0,0.0,4.0,,,,5.752253,45.1846156,38
15378,2007,PC,Concours P,POLYTECH Grenoble SciGMa,,,,,,,,,,881.0,6.0,33.0,17.0,8.0,,,,5.752253,45.1846156,38
15379,2007,TSI,BANQUE EPREUVES C.C.P,POLYTECH Grenoble SciGMa,,,,,,,,,,291.0,0.0,0.0,0.0,2.0,,,,5.752253,45.1846156,38
15380,2007,MP,Concours P,POLYTECH Grenoble SciGMa,,,,,,,,,,593.0,3.0,66.0,34.0,3.0,,,,5.752253,45.1846156,38
15381,2005,pc,RESEAU POLYTECH,POLYTECH Grenoble SciGMa,,,,,,,,,,689.0,8.0,37.0,13.0,8,,,,5.752253,45.1846156,38
15382,2005,mp,RESEAU POLYTECH,POLYTECH Grenoble SciGMa,,,,,,,,,,532.0,4.0,75.0,25.0,3,,,,5.752253,45.1846156,38
15383,2005,pt,RESEAU POLYTECH,POLYTECH Grenoble SciGMa,,,,,,,,,,530.0,1.0,100.0,0.0,4,,,,5.752253,45.1846156,38
15384,2005,psi,RESEAU POLYTECH,POLYTECH Grenoble SciGMa,,,,,,,,,,456.0,5.0,20.0,40.0,3,,,,5.752253,45.1846156,38
15385,2005,tsi,BANQUE EPREUVES C.C.P,POLYTECH Grenoble SciGMa,,,,,,,,,,198.0,0.0,0.0,0.0,1,,,,5.752253,45.1846156,38
15386,2006,tsi,BANQUE EPREUVES C.C.P,POLYTECH Grenoble 3I,,,,,,,,,,255.0,3.0,0.0,34.0,2.0,,,,5.752253,45.1846156,38
15387,2006,mp,RESEAU POLYTECH,POLYTECH Grenoble 3I,,,,,,,,,,731.0,7.0,14.0,29.0,4.0,,,,5.752253,45.1846156,38
15388,2006,pc,RESEAU POLYTECH,POLYTECH Grenoble 3I,,,,,,,,,,679.0,1.0,0.0,100.0,3.0,,,,5.752253,45.1846156,38
15389,2006,psi,RESEAU POLYTECH,POLYTECH Grenoble 3I,,,,,,,,,,822.0,2.0,0.0,50.0,5.0,,,,5.752253,45.1846156,38
15390,2006,pt,RESEAU POLYTECH,POLYTECH Grenoble 3I,,,,,,,,,,616.0,1.0,0.0,0.0,3.0,,,,5.752253,45.1846156,38
15391,2009,tsi,BANQUE EPREUVES C.C.P,POLYTECH Grenoble 3I,,,,,,,,,,313,1.0,0.0,0.0,1.0,,,,5.752253,45.1846156,38
15392,2009,mp,Concours A,POLYTECH Grenoble 3I,,,,,,,,,,1586,1.0,0.0,0.0,5.0,,,,5.752253,45.1846156,38
15393,2009,pc,Concours A,POLYTECH Grenoble 3I,,,,,,,,,,1567,0.0,0.0,0.0,2.0,,,,5.752253,45.1846156,38
15394,2009,pt,Concours A,POLYTECH Grenoble 3I,,,,,,,,,,1076.0,1.0,0.0,0.0,2.0,,,,5.752253,45.1846156,38
15395,2009,psi,Concours A,POLYTECH Grenoble 3I,,,,,,,,,,1673,2.0,0.0,0.0,4.0,,,,5.752253,45.1846156,38
15396,2008,tsi,BANQUE EPREUVES C.C.P,POLYTECH Grenoble 3I,,,,,,,,,,305,2.0,0.0,0.0,1.0,,,,5.752253,45.1846156,38
15397,2008,mp,Concours A,POLYTECH Grenoble 3I,,,,,,,,,,1577,4.0,25.0,0.0,5.0,,,,5.752253,45.1846156,38
15398,2008,pt,Concours A,POLYTECH Grenoble 3I,,,,,,,,,,1056.0,0.0,0.0,0.0,2.0,,,,5.752253,45.1846156,38
15399,2008,pc,Concours A,POLYTECH Grenoble 3I,,,,,,,,,,1504,1.0,0.0,0.0,2.0,,,,5.752253,45.1846156,38
15400,2008,psi,Concours A,POLYTECH Grenoble 3I,,,,,,,,,,1402,2.0,50.0,0.0,3.0,,,,5.752253,45.1846156,38
15401,2007,PSI,Concours P,POLYTECH Grenoble 3I,,,,,,,,,,1052.0,4.0,0.0,50.0,3.0,,,,5.752253,45.1846156,38
15402,2007,PT,Concours P,POLYTECH Grenoble 3I,,,,,,,,,,701.0,3.0,0.0,0.0,2.0,,,,5.752253,45.1846156,38
15403,2007,PC,Concours P,POLYTECH Grenoble 3I,,,,,,,,,,810.0,3.0,33.0,34.0,2.0,,,,5.752253,45.1846156,38
15404,2007,TSI,BANQUE EPREUVES C.C.P,POLYTECH Grenoble 3I,,,,,,,,,,291.0,0.0,0.0,0.0,3.0,,,,5.752253,45.1846156,38
15405,2007,MP,Concours P,POLYTECH Grenoble 3I,,,,,,,,,,1005.0,4.0,25.0,50.0,6.0,,,,5.752253,45.1846156,38
15406,2005,pc,RESEAU POLYTECH,POLYTECH Grenoble 3I,,,,,,,,,,689.0,2.0,0.0,50.0,3,,,,5.752253,45.1846156,38
15407,2005,mp,RESEAU POLYTECH,POLYTECH Grenoble 3I,,,,,,,,,,688.0,5.0,0.0,20.0,3,,,,5.752253,45.1846156,38
15408,2005,pt,RESEAU POLYTECH,POLYTECH Grenoble 3I,,,,,,,,,,526.0,3.0,0.0,34.0,3,,,,5.752253,45.1846156,38
15409,2005,psi,RESEAU POLYTECH,POLYTECH Grenoble 3I,,,,,,,,,,566.0,7.0,0.0,29.0,3,,,,5.752253,45.1846156,38
15410,2005,tsi,BANQUE EPREUVES C.C.P,POLYTECH Grenoble 3I,,,,,,,,,,198.0,2.0,0.0,50.0,1,,,,5.752253,45.1846156,38
15411,2006,tsi,BANQUE EPREUVES C.C.P,POLYTECH Marseille Génie Civil,,,,,,,,,,199.0,5.0,0.0,20.0,4.0,,,,5.4431033,43.23194669999999,13
15412,2006,mp,RESEAU POLYTECH,POLYTECH Marseille Génie Civil,,,,,,,,,,541.0,3.0,100.0,67.0,5.0,,,,5.4431033,43.23194669999999,13
15413,2006,pc,RESEAU POLYTECH,POLYTECH Marseille Génie Civil,,,,,,,,,,512.0,6.0,33.0,50.0,5.0,,,,5.4431033,43.23194669999999,13
15414,2006,psi,RESEAU POLYTECH,POLYTECH Marseille Génie Civil,,,,,,,,,,332.0,6.0,16.0,17.0,5.0,,,,5.4431033,43.23194669999999,13
15415,2009,tsi,BANQUE EPREUVES C.C.P,POLYTECH Marseille Génie Civil,,,,,,,,,,185,3.0,33.0,34.0,3.0,,,,5.4431033,43.23194669999999,13
15416,2009,mp,Concours A,POLYTECH Marseille Génie Civil,,,,,,,,,,1187,6.0,16.0,34.0,5.0,,,,5.4431033,43.23194669999999,13
15417,2009,pc,Concours A,POLYTECH Marseille Génie Civil,,,,,,,,,,1491,8.0,25.0,50.0,7.0,,,,5.4431033,43.23194669999999,13
15418,2009,pt,Concours A,POLYTECH Marseille Génie Civil,,,,,,,,,,935.0,5.0,0.0,20.0,5.0,,,,5.4431033,43.23194669999999,13
15419,2009,psi,Concours A,POLYTECH Marseille Génie Civil,,,,,,,,,,1469,8.0,25.0,38.0,7.0,,,,5.4431033,43.23194669999999,13
15420,2007,PSI,Concours P,POLYTECH Marseille Génie Civil,,,,,,,,,,322.0,9.0,33.0,23.0,6.0,,,,5.4431033,43.23194669999999,13
15421,2007,PT,Concours P,POLYTECH Marseille Génie Civil,,,,,,,,,,373.0,5.0,0.0,20.0,5.0,,,,5.4431033,43.23194669999999,13
15422,2007,PC,Concours P,POLYTECH Marseille Génie Civil,,,,,,,,,,507.0,5.0,40.0,20.0,6.0,,,,5.4431033,43.23194669999999,13
15423,2007,TSI,BANQUE EPREUVES C.C.P,POLYTECH Marseille Génie Civil,,,,,,,,,,176.0,7.0,14.0,29.0,5.0,,,,5.4431033,43.23194669999999,13
15424,2007,MP,Concours P,POLYTECH Marseille Génie Civil,,,,,,,,,,563.0,7.0,42.0,43.0,4.0,,,,5.4431033,43.23194669999999,13
15425,2006,tsi,BANQUE EPREUVES C.C.P,POLYTECH Marseille GII,,,,,,,,,,255.0,1.0,0.0,100.0,4.0,,,,5.411790799999999,43.3386542,13
15426,2006,mp,RESEAU POLYTECH,POLYTECH Marseille GII,,,,,,,,,,829.0,4.0,0.0,25.0,4.0,,,,5.411790799999999,43.3386542,13
15427,2006,pc,RESEAU POLYTECH,POLYTECH Marseille GII,,,,,,,,,,679.0,0.0,0.0,0.0,5.0,,,,5.411790799999999,43.3386542,13
15428,2006,psi,RESEAU POLYTECH,POLYTECH Marseille GII,,,,,,,,,,822.0,2.0,0.0,50.0,7.0,,,,5.411790799999999,43.3386542,13
15429,2006,pt,RESEAU POLYTECH,POLYTECH Marseille GII,,,,,,,,,,616.0,1.0,0.0,0.0,6.0,,,,5.411790799999999,43.3386542,13
15430,2009,tsi,BANQUE EPREUVES C.C.P,POLYTECH Marseille GII,,,,,,,,,,313,0.0,0.0,0.0,3.0,,,,5.411790799999999,43.3386542,13
15431,2009,mp,Concours A,POLYTECH Marseille GII,,,,,,,,,,1586,1.0,0.0,100.0,4.0,,,,5.411790799999999,43.3386542,13
15432,2009,pt,Concours A,POLYTECH Marseille GII,,,,,,,,,,1076.0,1.0,0.0,0.0,2.0,,,,5.411790799999999,43.3386542,13
15433,2009,psi,Concours A,POLYTECH Marseille GII,,,,,,,,,,1673,0.0,0.0,0.0,2.0,,,,5.411790799999999,43.3386542,13
15434,2008,tsi,BANQUE EPREUVES C.C.P,POLYTECH Marseille GII,,,,,,,,,,312,0.0,0.0,0.0,3.0,,,,5.411790799999999,43.3386542,13
15435,2008,mp,Concours A,POLYTECH Marseille GII,,,,,,,,,,1577,3.0,33.0,34.0,4.0,,,,5.411790799999999,43.3386542,13
15436,2008,pt,Concours A,POLYTECH Marseille GII,,,,,,,,,,1056.0,0.0,0.0,0.0,2.0,,,,5.411790799999999,43.3386542,13
15437,2008,pc,Concours A,POLYTECH Marseille GII,,,,,,,,,,0,0.0,0.0,0.0,0.0,,,,5.411790799999999,43.3386542,13
15438,2008,psi,Concours A,POLYTECH Marseille GII,,,,,,,,,,1465,1.0,100.0,100.0,3.0,,,,5.411790799999999,43.3386542,13
15439,2007,PSI,Concours P,POLYTECH Marseille GII,,,,,,,,,,642.0,3.0,0.0,0.0,4.0,,,,5.411790799999999,43.3386542,13
15440,2007,PT,Concours P,POLYTECH Marseille GII,,,,,,,,,,530.0,1.0,0.0,0.0,2.0,,,,5.411790799999999,43.3386542,13
15441,2007,PC,Concours P,POLYTECH Marseille GII,,,,,,,,,,881.0,0.0,0.0,0.0,3.0,,,,5.411790799999999,43.3386542,13
15442,2007,TSI,BANQUE EPREUVES C.C.P,POLYTECH Marseille GII,,,,,,,,,,291.0,1.0,0.0,0.0,3.0,,,,5.411790799999999,43.3386542,13
15443,2007,MP,Concours P,POLYTECH Marseille GII,,,,,,,,,,1005.0,6.0,33.0,50.0,4.0,,,,5.411790799999999,43.3386542,13
15444,2005,pc,RESEAU POLYTECH,POLYTECH Marseille GII,,,,,,,,,,689.0,1.0,0.0,100.0,10,,,,5.411790799999999,43.3386542,13
15445,2005,mp,RESEAU POLYTECH,POLYTECH Marseille GII,,,,,,,,,,733.0,2.0,50.0,0.0,6,,,,5.411790799999999,43.3386542,13
15446,2005,pt,RESEAU POLYTECH,POLYTECH Marseille GII,,,,,,,,,,530.0,2.0,0.0,0.0,10,,,,5.411790799999999,43.3386542,13
15447,2005,psi,RESEAU POLYTECH,POLYTECH Marseille GII,,,,,,,,,,717.0,3.0,33.0,67.0,10,,,,5.411790799999999,43.3386542,13
15448,2005,tsi,BANQUE EPREUVES C.C.P,POLYTECH Marseille GII,,,,,,,,,,198.0,3.0,0.0,67.0,4,,,,5.411790799999999,43.3386542,13
15449,2006,tsi,BANQUE EPREUVES C.C.P,POLYTECH Marseille M.E.,,,,,,,,,,192.0,4.0,0.0,25.0,4.0,,,,5.4431033,43.23194669999999,13
15450,2006,mp,RESEAU POLYTECH,POLYTECH Marseille M.E.,,,,,,,,,,829.0,4.0,50.0,50.0,7.0,,,,5.4431033,43.23194669999999,13
15451,2006,pc,RESEAU POLYTECH,POLYTECH Marseille M.E.,,,,,,,,,,679.0,8.0,12.0,13.0,13.0,,,,5.4431033,43.23194669999999,13
15452,2006,psi,RESEAU POLYTECH,POLYTECH Marseille M.E.,,,,,,,,,,822.0,10.0,40.0,40.0,12.0,,,,5.4431033,43.23194669999999,13
15453,2006,pt,RESEAU POLYTECH,POLYTECH Marseille M.E.,,,,,,,,,,616.0,8.0,0.0,25.0,8.0,,,,5.4431033,43.23194669999999,13
15454,2009,tsi,BANQUE EPREUVES C.C.P,POLYTECH Marseille M.E.,,,,,,,,,,313,1.0,0.0,100.0,4.0,,,,5.4431033,43.23194669999999,13
15455,2009,mp,Concours A,POLYTECH Marseille M.E.,,,,,,,,,,1586,4.0,50.0,50.0,5.0,,,,5.4431033,43.23194669999999,13
15456,2009,pc,Concours A,POLYTECH Marseille M.E.,,,,,,,,,,1567,8.0,25.0,13.0,9.0,,,,5.4431033,43.23194669999999,13
15457,2009,pt,Concours A,POLYTECH Marseille M.E.,,,,,,,,,,1076.0,8.0,0.0,13.0,6.0,,,,5.4431033,43.23194669999999,13
15458,2009,psi,Concours A,POLYTECH Marseille M.E.,,,,,,,,,,1673,3.0,33.0,0.0,10.0,,,,5.4431033,43.23194669999999,13
15459,2008,tsi,BANQUE EPREUVES C.C.P,POLYTECH Marseille M.E.,,,,,,,,,,301,1.0,0.0,0.0,4.0,,,,5.4431033,43.23194669999999,13
15460,2008,mp,Concours A,POLYTECH Marseille M.E.,,,,,,,,,,1577,1.0,0.0,100.0,6.0,,,,5.4431033,43.23194669999999,13
15461,2008,pt,Concours A,POLYTECH Marseille M.E.,,,,,,,,,,1056.0,6.0,0.0,67.0,6.0,,,,5.4431033,43.23194669999999,13
15462,2008,pc,Concours A,POLYTECH Marseille M.E.,,,,,,,,,,1503,6.0,33.0,50.0,10.0,,,,5.4431033,43.23194669999999,13
15463,2008,psi,Concours A,POLYTECH Marseille M.E.,,,,,,,,,,1545,9.0,11.0,56.0,10.0,,,,5.4431033,43.23194669999999,13
15464,2007,PSI,Concours P,POLYTECH Marseille M.E.,,,,,,,,,,1052.0,12.0,25.0,25.0,11.0,,,,5.4431033,43.23194669999999,13
15465,2007,PT,Concours P,POLYTECH Marseille M.E.,,,,,,,,,,701.0,2.0,0.0,50.0,8.0,,,,5.4431033,43.23194669999999,13
15466,2007,PC,Concours P,POLYTECH Marseille M.E.,,,,,,,,,,864.0,9.0,11.0,12.0,10.0,,,,5.4431033,43.23194669999999,13
15467,2007,TSI,BANQUE EPREUVES C.C.P,POLYTECH Marseille M.E.,,,,,,,,,,291.0,3.0,0.0,34.0,4.0,,,,5.4431033,43.23194669999999,13
15468,2007,MP,Concours P,POLYTECH Marseille M.E.,,,,,,,,,,1005.0,4.0,25.0,0.0,6.0,,,,5.4431033,43.23194669999999,13
15469,2005,pc,RESEAU POLYTECH,POLYTECH Marseille M.E.,,,,,,,,,,689.0,10.0,40.0,40.0,15,,,,5.4431033,43.23194669999999,13
15470,2005,mp,RESEAU POLYTECH,POLYTECH Marseille M.E.,,,,,,,,,,733.0,4.0,50.0,50.0,10,,,,5.4431033,43.23194669999999,13
15471,2005,pt,RESEAU POLYTECH,POLYTECH Marseille M.E.,,,,,,,,,,530.0,6.0,0.0,50.0,10,,,,5.4431033,43.23194669999999,13
15472,2005,psi,RESEAU POLYTECH,POLYTECH Marseille M.E.,,,,,,,,,,717.0,10.0,10.0,40.0,15,,,,5.4431033,43.23194669999999,13
15473,2005,tsi,BANQUE EPREUVES C.C.P,POLYTECH Marseille M.E.,,,,,,,,,,198.0,3.0,0.0,34.0,4,,,,5.4431033,43.23194669999999,13
15474,2006,tsi,BANQUE EPREUVES C.C.P,POLYTECH Marseille M. Télec.,,,,,,,,,,255.0,2.0,0.0,0.0,5.0,,,,5.4431033,43.23194669999999,13
15475,2006,mp,RESEAU POLYTECH,POLYTECH Marseille M. Télec.,,,,,,,,,,829.0,7.0,14.0,29.0,7.0,,,,5.4431033,43.23194669999999,13
15476,2006,pc,RESEAU POLYTECH,POLYTECH Marseille M. Télec.,,,,,,,,,,679.0,3.0,66.0,0.0,6.0,,,,5.4431033,43.23194669999999,13
15477,2006,psi,RESEAU POLYTECH,POLYTECH Marseille M. Télec.,,,,,,,,,,822.0,0.0,0.0,0.0,9.0,,,,5.4431033,43.23194669999999,13
15478,2006,pt,RESEAU POLYTECH,POLYTECH Marseille M. Télec.,,,,,,,,,,561.0,3.0,0.0,0.0,4.0,,,,5.4431033,43.23194669999999,13
15479,2009,tsi,BANQUE EPREUVES C.C.P,POLYTECH Marseille M. Télec.,,,,,,,,,,313,0.0,0.0,0.0,3.0,,,,5.4431033,43.23194669999999,13
15480,2009,mp,Concours A,POLYTECH Marseille M. Télec.,,,,,,,,,,1586,6.0,0.0,0.0,6.0,,,,5.4431033,43.23194669999999,13
15481,2009,pc,Concours A,POLYTECH Marseille M. Télec.,,,,,,,,,,1567,0.0,0.0,0.0,3.0,,,,5.4431033,43.23194669999999,13
15482,2009,pt,Concours A,POLYTECH Marseille M. Télec.,,,,,,,,,,1076.0,1.0,0.0,100.0,4.0,,,,5.4431033,43.23194669999999,13
15483,2009,psi,Concours A,POLYTECH Marseille M. Télec.,,,,,,,,,,1673,0.0,0.0,0.0,3.0,,,,5.4431033,43.23194669999999,13
15484,2007,PSI,Concours P,POLYTECH Marseille M. Télec.,,,,,,,,,,1052.0,3.0,33.0,0.0,5.0,,,,5.4431033,43.23194669999999,13
15485,2007,PT,Concours P,POLYTECH Marseille M. Télec.,,,,,,,,,,665.0,4.0,0.0,25.0,4.0,,,,5.4431033,43.23194669999999,13
15486,2007,PC,Concours P,POLYTECH Marseille M. Télec.,,,,,,,,,,819.0,2.0,0.0,100.0,4.0,,,,5.4431033,43.23194669999999,13
15487,2007,TSI,BANQUE EPREUVES C.C.P,POLYTECH Marseille M. Télec.,,,,,,,,,,291.0,1.0,0.0,0.0,4.0,,,,5.4431033,43.23194669999999,13
15488,2007,MP,Concours P,POLYTECH Marseille M. Télec.,,,,,,,,,,921.0,8.0,50.0,38.0,6.0,,,,5.4431033,43.23194669999999,13
15489,2005,pc,RESEAU POLYTECH,POLYTECH Marseille M. Télec.,,,,,,,,,,689.0,1.0,0.0,100.0,10,,,,5.4431033,43.23194669999999,13
15490,2005,mp,RESEAU POLYTECH,POLYTECH Marseille M. Télec.,,,,,,,,,,733.0,4.0,25.0,25.0,9,,,,5.4431033,43.23194669999999,13
15491,2005,pt,RESEAU POLYTECH,POLYTECH Marseille M. Télec.,,,,,,,,,,530.0,2.0,50.0,50.0,5,,,,5.4431033,43.23194669999999,13
15492,2005,psi,RESEAU POLYTECH,POLYTECH Marseille M. Télec.,,,,,,,,,,717.0,7.0,42.0,29.0,10,,,,5.4431033,43.23194669999999,13
15493,2005,tsi,BANQUE EPREUVES C.C.P,POLYTECH Marseille M. Télec.,,,,,,,,,,198.0,5.0,0.0,40.0,4,,,,5.4431033,43.23194669999999,13
15494,2006,tsi,BANQUE EPREUVES C.C.P,POLYTECH Montpellier Micro.,,,,,,,,,,78.0,2.0,0.0,0.0,1.0,,,,3.8625953,43.6327433,34
15495,2006,mp,RESEAU POLYTECH,POLYTECH Montpellier Micro.,,,,,,,,,,829.0,2.0,0.0,50.0,5.0,,,,3.8625953,43.6327433,34
15496,2006,pc,RESEAU POLYTECH,POLYTECH Montpellier Micro.,,,,,,,,,,679.0,0.0,0.0,0.0,5.0,,,,3.8625953,43.6327433,34
